timestamp,frame_number,class_id,class_name,x1,y1,x2,y2,confidence,light_state,violation
20250421_181522,42,3,motorcycle,1172,332,1258,407,0.6913533210754395,red,NO
20250421_181522,42,3,motorcycle,704,804,789,930,0.6511052250862122,red,NO
20250421_181522,42,3,motorcycle,596,795,659,906,0.6392145156860352,red,NO
20250421_181522,42,2,car,1257,780,1598,1199,0.6195790767669678,red,NO
20250421_181522,42,3,motorcycle,1208,781,1348,920,0.5962731242179871,red,NO
20250421_181522,42,3,motorcycle,1036,552,1089,632,0.5799618363380432,red,NO
20250421_181522,42,7,truck,1256,780,1598,1198,0.5365839004516602,red,NO
20250421_181522,42,3,motorcycle,352,374,400,430,0.5066941380500793,red,NO
20250421_181522,42,3,motorcycle,957,679,1010,776,0.5047774314880371,red,NO
20250421_181523,43,2,car,354,282,474,367,0.8537696003913879,red,NO
20250421_181523,43,3,motorcycle,20,433,151,517,0.8484590649604797,red,NO
20250421_181523,43,2,car,72,894,458,1198,0.8466492295265198,red,NO
20250421_181523,43,3,motorcycle,516,929,622,1062,0.7861926555633545,red,NO
20250421_181523,43,3,motorcycle,769,709,871,850,0.7545472383499146,red,NO
20250421_181523,43,2,car,1256,780,1598,1199,0.7327802777290344,red,NO
20250421_181523,43,3,motorcycle,1116,340,1211,410,0.7162632942199707,red,NO
20250421_181523,43,3,motorcycle,704,806,789,930,0.6575381755828857,red,NO
20250421_181523,43,3,motorcycle,1009,910,1098,1038,0.6409547328948975,red,NO
20250421_181523,43,3,motorcycle,596,796,657,906,0.6324015259742737,red,NO
20250421_181523,43,3,motorcycle,1074,531,1131,606,0.5906031131744385,red,NO
20250421_181523,43,3,motorcycle,1071,781,1136,898,0.55170077085495,red,NO
20250421_181523,43,3,motorcycle,1208,781,1349,921,0.5427805185317993,red,NO
20250421_181523,43,7,truck,1256,780,1598,1198,0.4653909206390381,red,NO
20250421_181523,43,3,motorcycle,443,832,503,948,0.4454681873321533,red,NO
20250421_181523,44,2,car,346,274,460,356,0.8629538416862488,red,NO
20250421_181523,44,2,car,72,894,458,1198,0.8608945608139038,red,NO
20250421_181523,44,3,motorcycle,518,930,625,1062,0.7515818476676941,red,NO
20250421_181523,44,3,motorcycle,1052,349,1150,418,0.7481463551521301,red,NO
20250421_181523,44,2,car,945,1146,1448,1199,0.7239621877670288,red,NO
20250421_181523,44,3,motorcycle,773,711,871,852,0.7205691337585449,red,NO
20250421_181523,44,7,truck,1256,780,1598,1198,0.7038177251815796,red,NO
20250421_181523,44,3,motorcycle,0,451,51,518,0.6872965097427368,red,NO
20250421_181523,44,3,motorcycle,704,804,793,931,0.6809481978416443,red,NO
20250421_181523,44,3,motorcycle,598,796,659,907,0.6554411053657532,red,NO
20250421_181523,44,3,motorcycle,993,882,1080,1010,0.6263430118560791,red,NO
20250421_181523,44,3,motorcycle,1065,780,1144,902,0.582562267780304,red,NO
20250421_181523,44,2,car,1256,780,1598,1198,0.5323441028594971,red,NO
20250421_181523,44,3,motorcycle,1208,782,1349,920,0.5260815024375916,red,NO
20250421_181523,44,3,motorcycle,1124,511,1204,580,0.5127288699150085,red,YES
20250421_181523,44,3,motorcycle,442,832,508,948,0.45663729310035706,red,NO
20250421_181523,44,2,car,383,156,463,197,0.4032216966152191,red,NO
20250421_181523,45,2,car,72,894,458,1198,0.8750526309013367,red,NO
20250421_181523,45,2,car,336,268,447,347,0.8361181020736694,red,NO
20250421_181523,45,2,car,894,1088,1448,1198,0.8345893025398254,red,NO
20250421_181523,45,3,motorcycle,521,931,626,1062,0.7406068444252014,red,NO
20250421_181523,45,3,motorcycle,773,724,879,856,0.7083685398101807,red,NO
20250421_181523,45,3,motorcycle,988,353,1087,423,0.7060413360595703,red,NO
20250421_181523,45,2,car,1256,778,1598,1198,0.7024697065353394,red,NO
20250421_181523,45,3,motorcycle,978,860,1062,986,0.6875879168510437,red,NO
20250421_181523,45,7,truck,1257,778,1599,1198,0.6670810580253601,red,NO
20250421_181523,45,3,motorcycle,598,796,660,907,0.6566807627677917,red,NO
20250421_181523,45,3,motorcycle,1059,782,1148,905,0.6380096077919006,red,NO
20250421_181523,45,3,motorcycle,702,804,780,929,0.6157127022743225,red,NO
20250421_181523,45,3,motorcycle,410,344,444,394,0.5593996047973633,red,NO
20250421_181523,45,3,motorcycle,1207,780,1349,920,0.5076048970222473,red,NO
20250421_181523,45,3,motorcycle,442,830,515,948,0.4746255576610565,red,NO
20250421_181524,46,2,car,870,1038,1440,1198,0.9062126874923706,red,NO
20250421_181524,46,2,car,72,892,458,1198,0.8789663910865784,red,NO
20250421_181524,46,3,motorcycle,918,359,1021,428,0.8560207486152649,red,NO
20250421_181524,46,2,car,330,262,439,336,0.8181517720222473,red,NO
20250421_181524,46,2,car,1256,776,1598,1199,0.7662994861602783,red,NO
20250421_181524,46,3,motorcycle,520,929,627,1062,0.7361862063407898,red,NO
20250421_181524,46,3,motorcycle,774,722,888,861,0.7237406969070435,red,NO
20250421_181524,46,3,motorcycle,964,845,1048,967,0.6817262768745422,red,NO
20250421_181524,46,3,motorcycle,1063,781,1150,904,0.6781508326530457,red,NO
20250421_181524,46,3,motorcycle,703,806,777,928,0.6533387303352356,red,NO
20250421_181524,46,3,motorcycle,598,798,659,907,0.6250581741333008,red,NO
20250421_181524,46,3,motorcycle,1208,780,1348,920,0.580970048904419,red,NO
20250421_181524,46,3,motorcycle,419,330,450,383,0.5319215655326843,red,NO
20250421_181524,46,3,motorcycle,442,830,518,948,0.5287829637527466,red,NO
20250421_181524,46,7,truck,1257,776,1599,1198,0.49766841530799866,red,NO
20250421_181524,46,2,car,384,155,465,198,0.4592384696006775,red,NO
20250421_181524,46,3,motorcycle,1018,576,1068,657,0.4456497132778168,red,NO
20250421_181524,47,2,car,854,998,1427,1198,0.9289458990097046,red,NO
20250421_181524,47,2,car,72,893,458,1198,0.8673217296600342,red,NO
20250421_181524,47,2,car,324,252,428,331,0.8640838265419006,red,NO
20250421_181524,47,3,motorcycle,520,928,628,1062,0.7358221411705017,red,NO
20250421_181524,47,2,car,1257,774,1598,1199,0.6862833499908447,red,NO
20250421_181524,47,3,motorcycle,957,829,1038,950,0.6732925772666931,red,NO
20250421_181524,47,3,motorcycle,1062,781,1147,904,0.6724832057952881,red,NO
20250421_181524,47,3,motorcycle,703,807,776,928,0.6619825959205627,red,NO
20250421_181524,47,3,motorcycle,772,708,894,866,0.6405128836631775,red,NO
20250421_181524,47,3,motorcycle,597,797,658,906,0.6392672657966614,red,NO
20250421_181524,47,3,motorcycle,442,830,518,948,0.6349989771842957,red,NO
20250421_181524,47,7,truck,1257,774,1598,1198,0.5696836113929749,red,NO
20250421_181524,47,3,motorcycle,426,318,456,374,0.5375301837921143,red,NO
20250421_181524,47,3,motorcycle,1207,780,1348,921,0.5033437609672546,red,NO
20250421_181524,47,3,motorcycle,1040,540,1112,631,0.4639558792114258,red,NO
20250421_181524,47,3,motorcycle,843,362,952,434,0.4611799120903015,red,NO
20250421_181524,47,2,car,35,224,81,268,0.4345912039279938,red,NO
20250421_181525,48,2,car,72,895,458,1198,0.8711420893669128,red,NO
20250421_181525,48,2,car,316,248,416,322,0.8567479252815247,red,NO
20250421_181525,48,2,car,836,960,1395,1198,0.8539600968360901,red,NO
20250421_181525,48,3,motorcycle,748,370,860,443,0.766356348991394,red,NO
20250421_181525,48,3,motorcycle,522,930,628,1062,0.743159830570221,red,NO
20250421_181525,48,3,motorcycle,0,515,118,613,0.7271846532821655,red,NO
20250421_181525,48,3,motorcycle,1062,781,1139,903,0.6969660520553589,red,NO
20250421_181525,48,7,truck,1257,768,1598,1198,0.6823369860649109,red,NO
20250421_181525,48,3,motorcycle,704,808,774,929,0.6790304780006409,red,NO
20250421_181525,48,3,motorcycle,778,721,894,863,0.6634677648544312,red,NO
20250421_181525,48,3,motorcycle,944,817,1026,934,0.6606377959251404,red,NO
20250421_181525,48,3,motorcycle,443,830,518,948,0.6404271125793457,red,NO
20250421_181525,48,3,motorcycle,599,796,659,906,0.6342243552207947,red,NO
20250421_181525,48,3,motorcycle,430,310,460,360,0.6195074319839478,red,NO
20250421_181525,48,3,motorcycle,1090,517,1161,600,0.507774293422699,red,NO
20250421_181525,48,3,motorcycle,1184,318,1268,406,0.42975756525993347,red,NO
20250421_181525,49,2,car,309,242,407,316,0.8612632751464844,red,NO
20250421_181525,49,2,car,824,933,1363,1198,0.8498464822769165,red,NO
20250421_181525,49,2,car,71,896,458,1198,0.8466259837150574,red,NO
20250421_181525,49,3,motorcycle,670,372,785,449,0.8074920773506165,red,NO
20250421_181525,49,3,motorcycle,523,929,629,1062,0.7466149926185608,red,NO
20250421_181525,49,3,motorcycle,1093,350,1190,414,0.707955002784729,red,NO
20250421_181525,49,7,truck,1258,776,1598,1198,0.6900491714477539,red,NO
20250421_181525,49,3,motorcycle,938,812,1016,928,0.6769862174987793,red,NO
20250421_181525,49,3,motorcycle,704,810,776,930,0.6764323115348816,red,NO
20250421_181525,49,3,motorcycle,444,828,519,950,0.6747300624847412,red,NO
20250421_181525,49,3,motorcycle,773,716,894,864,0.6727541089057922,red,NO
20250421_181525,49,3,motorcycle,1135,482,1210,574,0.660740077495575,red,NO
20250421_181525,49,3,motorcycle,1062,781,1139,902,0.6589391231536865,red,NO
20250421_181525,49,3,motorcycle,597,796,658,906,0.6507782340049744,red,NO
20250421_181525,49,3,motorcycle,432,298,462,351,0.5990003943443298,red,NO
20250421_181525,49,3,motorcycle,104,497,270,602,0.5574843883514404,red,NO
20250421_181525,49,1,bicycle,103,499,270,602,0.4846305549144745,red,NO
20250421_181525,50,2,car,812,912,1369,1199,0.8994195461273193,red,NO
20250421_181525,50,2,car,305,238,399,308,0.8552972078323364,red,NO
20250421_181525,50,2,car,72,895,458,1198,0.8505467176437378,red,NO
20250421_181525,50,3,motorcycle,588,385,706,457,0.7951927781105042,red,NO
20250421_181525,50,3,motorcycle,524,930,628,1062,0.7316263914108276,red,NO
20250421_181525,50,3,motorcycle,936,808,1012,918,0.7200326323509216,red,NO
20250421_181525,50,3,motorcycle,1001,354,1098,422,0.7158171534538269,red,NO
20250421_181525,50,3,motorcycle,772,714,894,864,0.7125632762908936,red,NO
20250421_181525,50,3,motorcycle,704,810,774,929,0.6957048773765564,red,NO
20250421_181525,50,3,motorcycle,443,829,519,948,0.661993682384491,red,NO
20250421_181525,50,3,motorcycle,598,797,659,906,0.655589759349823,red,NO
20250421_181525,50,3,motorcycle,1188,464,1266,550,0.6515969038009644,red,NO
20250421_181525,50,3,motorcycle,1060,781,1141,904,0.6470719575881958,red,NO
20250421_181525,50,7,truck,1255,778,1598,1198,0.6241025924682617,red,NO
20250421_181525,50,2,car,1255,778,1598,1199,0.622421383857727,red,NO
20250421_181525,50,3,motorcycle,433,295,461,342,0.5780603885650635,red,NO
20250421_181525,50,3,motorcycle,256,480,420,586,0.5026384592056274,red,NO
20250421_181525,50,3,motorcycle,1206,780,1349,921,0.45873528718948364,red,NO
20250421_181525,50,3,motorcycle,432,277,464,341,0.4037456214427948,red,NO
20250421_181526,51,2,car,805,889,1356,1198,0.9289406538009644,red,NO
20250421_181526,51,2,car,72,895,458,1198,0.866952657699585,red,NO
20250421_181526,51,2,car,300,234,392,302,0.8564789891242981,red,NO
20250421_181526,51,3,motorcycle,770,707,896,864,0.7530955076217651,red,NO
20250421_181526,51,3,motorcycle,524,930,628,1062,0.7256981134414673,red,NO
20250421_181526,51,3,motorcycle,905,360,1004,429,0.7197175025939941,red,NO
20250421_181526,51,2,car,1257,778,1598,1199,0.7073069214820862,red,NO
20250421_181526,51,3,motorcycle,704,809,774,929,0.6844774484634399,red,NO
20250421_181526,51,3,motorcycle,934,803,1010,898,0.6658837795257568,red,NO
20250421_181526,51,3,motorcycle,443,830,518,948,0.6466515064239502,red,NO
20250421_181526,51,1,bicycle,412,478,566,573,0.6449514031410217,red,NO
20250421_181526,51,7,truck,1257,778,1598,1198,0.6299710869789124,red,NO
20250421_181526,51,3,motorcycle,600,797,657,906,0.6277346014976501,red,NO
20250421_181526,51,3,motorcycle,1060,782,1139,884,0.594724178314209,red,NO
20250421_181526,51,3,motorcycle,1029,730,1136,882,0.533944845199585,red,NO
20250421_181526,51,3,motorcycle,432,288,462,334,0.533126711845398,red,NO
20250421_181526,51,3,motorcycle,1240,464,1310,530,0.49473103880882263,red,NO
20250421_181526,51,1,bicycle,1158,349,1250,415,0.4671647846698761,red,NO
20250421_181526,51,3,motorcycle,1157,349,1249,416,0.4549216032028198,red,NO
20250421_181526,52,2,car,798,873,1334,1198,0.8974390029907227,red,NO
20250421_181526,52,2,car,71,899,458,1199,0.845473051071167,red,NO
20250421_181526,52,2,car,294,232,384,296,0.837547779083252,red,NO
20250421_181526,52,3,motorcycle,416,398,534,476,0.8233925700187683,red,NO
20250421_181526,52,3,motorcycle,803,371,908,438,0.7982559204101562,red,NO
20250421_181526,52,3,motorcycle,1060,783,1140,876,0.7326679229736328,red,NO
20250421_181526,52,3,motorcycle,551,460,708,560,0.7323229312896729,red,NO
20250421_181526,52,3,motorcycle,770,708,896,864,0.7318679690361023,red,NO
20250421_181526,52,3,motorcycle,524,929,628,1062,0.7281924486160278,red,NO
20250421_181526,52,3,motorcycle,933,802,1008,883,0.6856688857078552,red,NO
20250421_181526,52,7,truck,1256,780,1598,1198,0.6598142385482788,red,NO
20250421_181526,52,3,motorcycle,704,809,774,929,0.6594700217247009,red,NO
20250421_181526,52,3,motorcycle,442,830,518,948,0.6401439905166626,red,NO
20250421_181526,52,1,bicycle,0,500,70,574,0.6366207003593445,red,NO
20250421_181526,52,2,car,1257,780,1598,1200,0.6289307475090027,red,NO
20250421_181526,52,3,motorcycle,599,797,658,906,0.6105425357818604,red,NO
20250421_181526,52,3,motorcycle,434,281,461,326,0.6004266142845154,red,NO
20250421_181526,52,1,bicycle,1056,363,1154,424,0.49829164147377014,red,NO
20250421_181527,53,2,car,794,862,1318,1198,0.9291278719902039,red,NO
20250421_181527,53,2,car,70,898,458,1199,0.8671683073043823,red,NO
20250421_181527,53,2,car,294,227,378,291,0.8350034952163696,red,NO
20250421_181527,53,3,motorcycle,95,470,240,566,0.7947778105735779,red,NO
20250421_181527,53,1,bicycle,950,369,1053,435,0.7470386624336243,red,NO
20250421_181527,53,3,motorcycle,318,406,444,484,0.7338350415229797,red,NO
20250421_181527,53,3,motorcycle,524,929,628,1062,0.7320887446403503,red,NO
20250421_181527,53,2,car,1257,780,1598,1200,0.730719804763794,red,NO
20250421_181527,53,3,motorcycle,1060,784,1153,865,0.7000047564506531,red,NO
20250421_181527,53,3,motorcycle,770,709,896,865,0.6907605528831482,red,NO
20250421_181527,53,3,motorcycle,935,802,1001,870,0.6588906049728394,red,NO
20250421_181527,53,3,motorcycle,443,830,518,948,0.6584084033966064,red,NO
20250421_181527,53,3,motorcycle,704,809,773,929,0.6494039297103882,red,NO
20250421_181527,53,3,motorcycle,700,373,810,446,0.6413041949272156,red,NO
20250421_181527,53,3,motorcycle,599,796,657,906,0.6317421793937683,red,NO
20250421_181527,53,3,motorcycle,696,448,845,548,0.5853103995323181,red,NO
20250421_181527,53,7,truck,1256,780,1598,1198,0.5780672430992126,red,NO
20250421_181527,53,3,motorcycle,430,274,458,318,0.501216471195221,red,NO
20250421_181527,53,1,bicycle,699,452,846,547,0.4389570653438568,red,NO
20250421_181527,53,3,motorcycle,277,850,352,906,0.4036724269390106,red,NO
20250421_181527,54,2,car,787,852,1306,1199,0.9370871186256409,red,NO
20250421_181527,54,2,car,71,898,458,1199,0.8606845736503601,red,NO
20250421_181527,54,2,car,287,222,369,285,0.8180773854255676,red,NO
20250421_181527,54,3,motorcycle,186,419,315,498,0.8135964274406433,red,NO
20250421_181527,54,3,motorcycle,312,452,450,542,0.8102367520332336,red,NO
20250421_181527,54,3,motorcycle,570,386,686,456,0.7737863659858704,red,NO
20250421_181527,54,3,motorcycle,524,929,629,1062,0.7358141541481018,red,NO
20250421_181527,54,3,motorcycle,865,436,1009,532,0.7071972489356995,red,NO
20250421_181527,54,3,motorcycle,774,705,900,865,0.672006368637085,red,NO
20250421_181527,54,7,truck,1256,780,1598,1198,0.670432448387146,red,NO
20250421_181527,54,3,motorcycle,1059,784,1137,856,0.6447509527206421,red,NO
20250421_181527,54,3,motorcycle,443,830,518,948,0.644456148147583,red,NO
20250421_181527,54,2,car,1257,780,1598,1200,0.637300968170166,red,NO
20250421_181527,54,3,motorcycle,810,380,919,450,0.6237837076187134,red,NO
20250421_181527,54,3,motorcycle,598,796,658,906,0.6151488423347473,red,NO
20250421_181527,54,3,motorcycle,932,798,998,862,0.6058429479598999,red,NO
20250421_181527,54,3,motorcycle,703,808,776,930,0.5972339510917664,red,NO
20250421_181527,54,3,motorcycle,425,262,456,309,0.45137545466423035,red,NO
20250421_181527,54,3,motorcycle,277,850,352,906,0.41158291697502136,red,NO
20250421_181527,55,2,car,786,850,1301,1199,0.9320934414863586,red,NO
20250421_181527,55,2,car,72,898,458,1199,0.8365350365638733,red,NO
20250421_181527,55,2,car,286,219,365,281,0.8238053321838379,red,NO
20250421_181527,55,3,motorcycle,74,430,204,511,0.801478922367096,red,NO
20250421_181527,55,3,motorcycle,523,929,629,1062,0.7365567684173584,red,NO
20250421_181527,55,3,motorcycle,696,387,811,460,0.6978968977928162,red,NO
20250421_181527,55,3,motorcycle,996,420,1136,517,0.6676282286643982,red,NO
20250421_181527,55,3,motorcycle,773,704,898,866,0.6644249558448792,red,NO
20250421_181527,55,7,truck,1256,781,1598,1198,0.6586195230484009,red,NO
20250421_181527,55,3,motorcycle,443,830,519,948,0.6559613347053528,red,NO
20250421_181527,55,2,car,1257,780,1598,1200,0.6324701905250549,red,NO
20250421_181527,55,3,motorcycle,598,796,658,906,0.6185857057571411,red,NO
20250421_181527,55,3,motorcycle,928,794,994,859,0.6117894053459167,red,NO
20250421_181527,55,3,motorcycle,703,808,780,930,0.6009225845336914,red,NO
20250421_181527,55,3,motorcycle,1055,783,1136,852,0.5931534767150879,red,NO
20250421_181527,55,3,motorcycle,464,398,582,467,0.43064916133880615,red,NO
20250421_181527,55,1,bicycle,482,445,614,526,0.4196104109287262,red,NO
20250421_181528,56,2,car,786,850,1302,1199,0.9354193806648254,red,NO
20250421_181528,56,2,car,73,895,458,1198,0.8362743854522705,red,NO
20250421_181528,56,2,car,283,217,360,276,0.8285082578659058,red,NO
20250421_181528,56,3,motorcycle,356,406,475,475,0.777344822883606,red,NO
20250421_181528,56,3,motorcycle,0,449,86,516,0.7671002149581909,red,NO
20250421_181528,56,3,motorcycle,523,929,629,1062,0.7407630085945129,red,NO
20250421_181528,56,3,motorcycle,770,704,898,866,0.7047693729400635,red,NO
20250421_181528,56,3,motorcycle,573,391,681,473,0.6931291222572327,red,NO
20250421_181528,56,3,motorcycle,924,783,998,858,0.6895846724510193,red,NO
20250421_181528,56,7,truck,1256,780,1598,1198,0.6694857478141785,red,NO
20250421_181528,56,3,motorcycle,443,831,519,948,0.6493529677391052,red,NO
20250421_181528,56,2,car,1257,780,1598,1200,0.6467788815498352,red,NO
20250421_181528,56,3,motorcycle,599,796,658,906,0.6212512254714966,red,NO
20250421_181528,56,3,motorcycle,703,809,783,930,0.6118534207344055,red,NO
20250421_181528,56,3,motorcycle,1054,782,1137,852,0.6033598780632019,red,NO
20250421_181528,56,3,motorcycle,1125,424,1257,506,0.5312570333480835,red,NO
20250421_181528,56,3,motorcycle,644,433,770,512,0.4805067479610443,red,NO
20250421_181528,56,1,bicycle,644,440,770,512,0.4444809854030609,red,NO
20250421_181528,56,1,bicycle,1129,424,1256,506,0.40297576785087585,red,NO
20250421_181528,57,2,car,786,850,1302,1199,0.9389855861663818,red,NO
20250421_181528,57,2,car,73,894,458,1198,0.8540236353874207,red,NO
20250421_181528,57,2,car,280,215,356,272,0.8231406807899475,red,NO
20250421_181528,57,3,motorcycle,244,414,366,485,0.7538722157478333,red,NO
20250421_181528,57,3,motorcycle,523,930,629,1062,0.7421773076057434,red,NO
20250421_181528,57,3,motorcycle,772,703,899,866,0.7164860367774963,red,NO
20250421_181528,57,3,motorcycle,447,408,570,485,0.7080472707748413,red,NO
20250421_181528,57,3,motorcycle,917,770,994,857,0.683741569519043,red,NO
20250421_181528,57,7,truck,1256,779,1598,1198,0.6768438220024109,red,NO
20250421_181528,57,2,car,1257,779,1598,1200,0.6565699577331543,red,NO
20250421_181528,57,3,motorcycle,444,830,519,948,0.655116081237793,red,NO
20250421_181528,57,3,motorcycle,794,417,917,496,0.6418343186378479,red,NO
20250421_181528,57,3,motorcycle,599,796,658,906,0.62808758020401,red,NO
20250421_181528,57,3,motorcycle,1056,782,1137,853,0.6241386532783508,red,NO
20250421_181528,57,3,motorcycle,703,808,776,930,0.6056926250457764,red,NO
20250421_181528,57,3,motorcycle,0,490,60,576,0.4424806237220764,red,NO
20250421_181528,57,3,motorcycle,276,851,352,906,0.4153551757335663,red,NO
20250421_181528,58,2,car,786,850,1302,1199,0.9410960078239441,red,NO
20250421_181528,58,2,car,72,894,458,1198,0.8404852151870728,red,NO
20250421_181528,58,2,car,280,213,352,269,0.8215012550354004,red,NO
20250421_181528,58,3,motorcycle,319,416,445,496,0.7900453209877014,red,NO
20250421_181528,58,3,motorcycle,523,928,629,1062,0.7429023385047913,red,NO
20250421_181528,58,2,car,1256,778,1598,1200,0.6926820874214172,red,NO
20250421_181528,58,3,motorcycle,940,410,1055,483,0.6879589557647705,red,NO
20250421_181528,58,3,motorcycle,772,703,896,866,0.6870592832565308,red,NO
20250421_181528,58,3,motorcycle,84,481,238,571,0.6823539137840271,red,NO
20250421_181528,58,3,motorcycle,443,830,519,948,0.6601786017417908,red,NO
20250421_181528,58,7,truck,1256,778,1598,1198,0.6435271501541138,red,NO
20250421_181528,58,3,motorcycle,599,796,659,906,0.6285889148712158,red,NO
20250421_181528,58,3,motorcycle,704,808,777,930,0.6117236614227295,red,NO
20250421_181528,58,3,motorcycle,1055,782,1138,853,0.6008279919624329,red,NO
20250421_181528,58,3,motorcycle,174,426,252,492,0.5583919286727905,red,NO
20250421_181528,58,3,motorcycle,927,755,994,856,0.4723372757434845,red,NO
20250421_181528,58,3,motorcycle,904,748,994,856,0.4332459270954132,red,NO
20250421_181528,58,3,motorcycle,408,236,434,286,0.428476482629776,red,NO
20250421_181529,59,2,car,786,850,1302,1199,0.9424129724502563,red,NO
20250421_181529,59,2,car,72,895,458,1198,0.8424367904663086,red,NO
20250421_181529,59,2,car,280,206,349,265,0.7792201638221741,red,NO
20250421_181529,59,3,motorcycle,20,506,176,598,0.7631972432136536,red,NO
20250421_181529,59,3,motorcycle,264,446,411,551,0.7619558572769165,red,NO
20250421_181529,59,3,motorcycle,1074,399,1182,467,0.7541448473930359,red,NO
20250421_181529,59,3,motorcycle,522,929,629,1062,0.7455936074256897,red,NO
20250421_181529,59,3,motorcycle,771,701,901,866,0.7138929963111877,red,NO
20250421_181529,59,7,truck,1256,778,1598,1198,0.7041962146759033,red,NO
20250421_181529,59,3,motorcycle,185,422,304,513,0.6627359986305237,red,NO
20250421_181529,59,3,motorcycle,443,830,519,948,0.6571122407913208,red,NO
20250421_181529,59,2,car,1257,778,1598,1200,0.6345469355583191,red,NO
20250421_181529,59,3,motorcycle,597,797,658,907,0.625877857208252,red,NO
20250421_181529,59,3,motorcycle,10,436,134,514,0.625583291053772,red,NO
20250421_181529,59,3,motorcycle,930,731,990,840,0.6206334829330444,red,NO
20250421_181529,59,3,motorcycle,704,806,776,930,0.6121404767036438,red,NO
20250421_181529,59,3,motorcycle,1052,781,1136,854,0.58997642993927,red,NO
20250421_181529,59,3,motorcycle,402,236,431,282,0.5657081604003906,red,NO
20250421_181529,60,2,car,786,849,1302,1199,0.9419698715209961,red,NO
20250421_181529,60,2,car,71,898,458,1199,0.8791114687919617,red,NO
20250421_181529,60,3,motorcycle,305,466,457,572,0.8108077645301819,red,NO
20250421_181529,60,3,motorcycle,480,434,620,534,0.7943956851959229,red,NO
20250421_181529,60,2,car,277,204,345,262,0.7675973773002625,red,NO
20250421_181529,60,3,motorcycle,16,449,148,532,0.7653319239616394,red,NO
20250421_181529,60,3,motorcycle,522,929,629,1062,0.73722243309021,red,NO
20250421_181529,60,3,motorcycle,772,701,902,866,0.7022486925125122,red,NO
20250421_181529,60,7,truck,1256,778,1598,1198,0.6826629638671875,red,NO
20250421_181529,60,2,car,1257,778,1598,1200,0.6703149080276489,red,NO
20250421_181529,60,3,motorcycle,443,830,519,948,0.6465688943862915,red,NO
20250421_181529,60,3,motorcycle,938,702,1002,806,0.6197088360786438,red,NO
20250421_181529,60,3,motorcycle,598,796,658,906,0.6134598255157471,red,NO
20250421_181529,60,3,motorcycle,704,806,778,930,0.6067956686019897,red,NO
20250421_181529,60,3,motorcycle,1053,781,1136,853,0.5973957180976868,red,NO
20250421_181529,60,3,motorcycle,1226,376,1308,450,0.4961678087711334,red,NO
20250421_181530,61,2,car,786,849,1302,1199,0.9393208026885986,red,NO
20250421_181530,61,2,car,71,898,458,1199,0.8849465250968933,red,NO
20250421_181530,61,3,motorcycle,652,423,781,511,0.8167721629142761,red,NO
20250421_181530,61,2,car,276,202,342,258,0.7919938564300537,red,NO
20250421_181530,61,3,motorcycle,531,455,674,552,0.7731987237930298,red,NO
20250421_181530,61,3,motorcycle,523,929,629,1062,0.7420686483383179,red,NO
20250421_181530,61,3,motorcycle,771,700,902,866,0.7075865268707275,red,NO
20250421_181530,61,2,car,1257,778,1598,1200,0.6872739791870117,red,NO
20250421_181530,61,7,truck,1256,778,1598,1198,0.6663258075714111,red,NO
20250421_181530,61,3,motorcycle,1056,783,1136,853,0.6470455527305603,red,NO
20250421_181530,61,3,motorcycle,1144,331,1240,414,0.6455660462379456,red,NO
20250421_181530,61,3,motorcycle,443,831,518,948,0.6424816846847534,red,NO
20250421_181530,61,3,motorcycle,598,796,657,906,0.6200011968612671,red,NO
20250421_181530,61,3,motorcycle,964,683,1032,779,0.6135122179985046,red,NO
20250421_181530,61,3,motorcycle,704,806,780,930,0.5991013646125793,red,NO
20250421_181530,62,2,car,786,848,1302,1199,0.9416260123252869,red,NO
20250421_181530,62,2,car,70,897,458,1199,0.8860854506492615,red,NO
20250421_181530,62,3,motorcycle,1026,351,1129,424,0.8394578099250793,red,NO
20250421_181530,62,2,car,274,199,339,254,0.7490256428718567,red,NO
20250421_181530,62,3,motorcycle,523,928,629,1062,0.7415553331375122,red,NO
20250421_181530,62,3,motorcycle,748,438,884,532,0.6987123489379883,red,NO
20250421_181530,62,7,truck,1256,778,1598,1198,0.6816974878311157,red,NO
20250421_181530,62,2,car,1257,778,1598,1200,0.6741356253623962,red,NO
20250421_181530,62,3,motorcycle,775,703,902,866,0.6542456150054932,red,NO
20250421_181530,62,3,motorcycle,443,831,518,948,0.6483902335166931,red,NO
20250421_181530,62,3,motorcycle,598,796,658,906,0.6169317960739136,red,NO
20250421_181530,62,3,motorcycle,1006,658,1068,752,0.6113466024398804,red,NO
20250421_181530,62,3,motorcycle,1058,782,1136,853,0.6048996448516846,red,NO
20250421_181530,62,3,motorcycle,704,808,778,930,0.6010115742683411,red,NO
20250421_181530,62,3,motorcycle,838,416,935,495,0.5789620876312256,red,NO
20250421_181530,62,3,motorcycle,1205,780,1350,919,0.46966028213500977,red,NO
20250421_181530,63,2,car,786,849,1302,1199,0.9422546625137329,red,NO
20250421_181530,63,2,car,70,897,458,1199,0.8933340907096863,red,NO
20250421_181530,63,3,motorcycle,523,929,629,1062,0.7446233630180359,red,NO
20250421_181530,63,3,motorcycle,963,412,1089,510,0.7386365532875061,red,NO
20250421_181530,63,2,car,272,197,339,250,0.7150728702545166,red,NO
20250421_181530,63,2,car,1257,778,1598,1200,0.6822333931922913,red,NO
